Timestamp,Internal,Hash,To,From,Cost (Ξ),Gas Fees (Ξ),Needs Review,Description
Dec 2 2021 2:31:56 UTC,false,0x9b144fd4ec174d0ba4ea2f4bd23574b9136679f7c67eb4caa3d424e909d3f218,0xc84cc1111adace071e2a57a61c42450d4e133f16,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.13,0.004183065903898128,false,failed transaction
Dec 5 2021 12:2:38 UTC,false,0x799a869ded71d55d74acb31ed971c66ba35f7c9519a42e3c1cc02d836af32a6f,0x838804a3dd7c717396a68f94e736eaf76b911632,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.07,0.01681919176405325,false,failed transaction
Dec 5 2021 12:2:38 UTC,false,0xfc91876b3724c67ce7c8b6338186b2ae1565fc169ac338e2478f9bcfde8e5f4e,0x838804a3dd7c717396a68f94e736eaf76b911632,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.07,0.01617595176405325,false,failed transaction
Dec 5 2021 12:2:38 UTC,false,0x07e6748c4dc382c50b654faf4dc61f0b51f9a82bc80a872b9bd456f5d05a2a03,0x838804a3dd7c717396a68f94e736eaf76b911632,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.07,0.010709946,false,failed transaction
Dec 5 2021 12:2:38 UTC,false,0xa9e9f1fb22b3f2ea594a64d0b2054037bae1f1fc3b47d5876ecfb284cdd157fa,0x838804a3dd7c717396a68f94e736eaf76b911632,0xc73790870f422350096ef0c19b06df1c0060d3ca,0.07,0.016081,false,failed transaction
Dec 6 2021 16:26:54 UTC,false,0x5d203f461a7625b8e20b038155ba6f906307e9583cd5b2b64d3ef940b96e0a7a,0xe592427a0aece92de3edee1f18e0157c05861564,0xc73790870f422350096ef0c19b06df1c0060d3ca,0.92,0.014521804648377595,true,
Dec 6 2021 16:35:4 UTC,false,0x4b5b0c83ec0b515596f43ae665c535d3c7b6239f99247c5044ae816fe24ba909,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0xc73790870f422350096ef0c19b06df1c0060d3ca,0.0,0.006268556,true,
Dec 6 2021 19:37:5 UTC,false,0xda8eca2f0edac9d27e07fab2e08d69a72b1aa1c48b9905094929ffed571e7d38,0x96583298a7d2c1e623b52033e4fb40f63e5664bd,0xc73790870f422350096ef0c19b06df1c0060d3ca,1.039849825388304955,0.002394,true,transaction is external transfer
Dec 7 2021 1:14:4 UTC,false,0xf19ca1d4c20cd7b1b01f3b3d7c66f0f79670307b8129ea42e466a6986333ed66,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x96583298a7d2c1e623b52033e4fb40f63e5664bd,1.856773983566540204,0.002205,true,transaction is external transfer
Dec 9 2021 8:52:52 UTC,false,0x3f6a07cbfd12c02b754666639a7459bcae7368eb016500379dd8d6d1098e53d9,0x27d270b7d58d15d455c85c02286413075f3c8a31,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.003195046250276171,false,transaction matches known function 'setApprovalForAll'
Dec 11 2021 22:1:1 UTC,false,0x8a105e3784784a5929f6795c46750dc461172668e5d9fe0954ed7584298511f7,0x7cae7b9b9a235d1d94102598e1f23310a0618914,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.207,0.05397093,true,
Dec 11 2021 23:25:24 UTC,false,0xed76bb6b328a25f0a60b432a79d34052fe803dfe995b177aa7bd3e5812773be8,0x7cae7b9b9a235d1d94102598e1f23310a0618914,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.002691460069481097,false,transaction matches known function 'setApprovalForAll'
Dec 12 2021 2:15:3 UTC,true,0xd36bcab43f48ec24cc523c9ad4730a3044ac15c8ae13da17f55048e6527f2502,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.2375,,true,
Dec 12 2021 4:11:49 UTC,true,0xffc8f2c11b0becb8e8097578555d8af4aac8c1626c5db1efd2d4877477306fc8,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.28405,,true,
Dec 14 2021 0:40:52 UTC,false,0x3696ad4ad972ffc27ce8e4d7e8e8380f91b68f53022d95c8d715b0952a6daf2e,0x236672ed575e1e479b8e101aeeb920f32361f6f9,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.006976817800650141,false,transaction matches known function 'setApprovalForAll'
Dec 14 2021 1:2:56 UTC,true,0x743f988f5aae09f19490b1a1a388af60b8bf3a228a36d18f9af4f62ec5e89a57,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.02975,,true,
Dec 15 2021 6:44:3 UTC,false,0xb5a87a235b01499ebb7a4457a46c95a5f59528f4c608a145cef75493bb5c6a38,0xc3f8a0f5841abff777d3eefa5047e8d413a1c9ab,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.002448866199821229,false,transaction matches known function 'setApprovalForAll'
Dec 15 2021 8:44:27 UTC,true,0x4644893409f938ceb05cf19277ae42e6560b01153c9f918b74182876e9c51963,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5035,,true,
Dec 15 2021 16:59:6 UTC,false,0xbb657fcc9a35c208f586dab6d444fcb06ff059e48c90fab9a5d351483728ecaa,0xb4510235b7cac3c870312c732fe8e500ca77d4d8,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.25,1.031031857,true,
Dec 15 2021 20:0:34 UTC,false,0xf175ce947b084fd418f5c35a3eb397cd2f9365958334eb7d0d7d26cd04a88934,0x62e37f664b5945629b6549a87f8e10ed0b6d923b,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.004827055659136837,false,transaction matches known function 'setApprovalForAll'
Dec 15 2021 21:40:25 UTC,false,0xce11e2fbfd9c72d26d0dfda6edd954bc645bc4e0cccd1742932a98acea5941e4,0x25593a50255bfb30ea027f6966417b0bf780401d,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.2,0.038552128533078201,true,
Dec 15 2021 21:49:36 UTC,false,0x268c133efe7173ff345a2eac31179e8ce42ef35722884d291ac75792522b031e,0x25593a50255bfb30ea027f6966417b0bf780401d,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.0047320065549312,false,transaction matches known function 'setApprovalForAll'
Dec 15 2021 21:54:35 UTC,false,0xcf000ae543250d3153c1bc0d09bd75e348dc458be557902d2aedab917eaa34ac,0x25593a50255bfb30ea027f6966417b0bf780401d,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.2,0.0344379,true,
Dec 15 2021 21:59:26 UTC,false,0x546706fe50a2896bb63078bb25154c6b6a98fb0baaa208634c569c8142bbb15e,0x25593a50255bfb30ea027f6966417b0bf780401d,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.006170682560127975,false,transaction matches known function 'transferFrom'
Dec 15 2021 22:8:22 UTC,true,0x57520790431bd8a5c528ec1e6eaaac5d7a411d9407d7b32fa75e2c6620bd65a5,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.125685,,true,
Dec 15 2021 22:8:54 UTC,true,0x9ac01d4a4b8bbe10daf70941e13089ccfa50eebcbb3829163ee04ce63a801cb0,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.125685,,true,
Dec 15 2021 22:20:34 UTC,true,0xa9c5b211ac51e34d47bd223d1c2695da18706feabfd510257f0fbac1bf7439cc,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.125685,,true,
Dec 15 2021 22:21:13 UTC,false,0x8729fdcf37b9bb98c62bb93c657988b6f36446d131c687f9af5aeb49116f609a,0x25593a50255bfb30ea027f6966417b0bf780401d,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.006698,false,transaction matches known function 'transferFrom'
Dec 15 2021 22:42:28 UTC,true,0xdc75567f69d19e96011d6d6a732117db9a6f2ee7beb07eb7d12a8506de815f6b,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.12285,,true,
Dec 15 2021 23:41:49 UTC,false,0xcbd6ccc893e524683bf52d220734b43b2ac78143306d6dc05671188de149d482,0xc3f8a0f5841abff777d3eefa5047e8d413a1c9ab,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.00294042,false,transaction matches known function 'transferFrom'
Dec 15 2021 23:42:8 UTC,false,0x7e28b3167ba39233a0afc59f063c2549367697ae077892211b4674ed77bb7ca7,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.004180442230431302,true,
Dec 17 2021 21:59:20 UTC,false,0x4317b7f670bf3720fc0405318c1bd8035214032405598ffd3bd02bfafc174603,0x7828c811636ccf051993c1ec3157b0b732e55b23,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.1,0.01032423093314547,true,
Dec 17 2021 23:0:43 UTC,false,0x8f21bb945b2bb86954852088b07744c259a6b92f2e19d76d08384b3f19a88cda,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.4,0.101013284516936603,true,
Dec 17 2021 23:0:43 UTC,false,0x6951e05bef7a15c172186aa20b567c15998762777c33e8474492f67d191ac4a3,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.4,0.061783933592266403,true,
Dec 17 2021 23:0:43 UTC,false,0x2c9f84c0bb2df5ef67fd01f78b7cad0230ca73c63666c9c773094e6991a9e669,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.4,0.097926056,true,
Dec 17 2021 23:19:20 UTC,false,0x37707b621b57497b0fe99fcad49a0fa83956bf6d494202d9544332e57e9c1d09,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.00385294,false,transaction matches known function 'safeTransferFrom'
Dec 17 2021 23:26:30 UTC,false,0xdccecc6875aa432dd81042488d5a149c06d72dbbba1960888ab3ab1ec13b2af6,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.005235700890959424,false,transaction matches known function 'safeTransferFrom'
Dec 17 2021 23:37:17 UTC,false,0x04af4b6eb7279095c42c09fb5f124eb990cb3ded0c2d6a5c232c20feb3cd7790,0x28472a58a490c5e09a238847f66a68a47cc76f0f,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.00694275,false,transaction matches known function 'setApprovalForAll'
Dec 18 2021 1:8:37 UTC,true,0xdd0c7e27c018c486ed4480386c3a932072f685645012501d99c3c111e77752de,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.6125,,true,
Dec 18 2021 1:37:44 UTC,true,0x9367ccb1d1754f9ef806aff1ac0a032f836f15237bdd7fb7fccb466cafff6fb0,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.67375,,true,
Dec 18 2021 1:39:29 UTC,true,0x7eb893ea07087373cf1d62bd67d69498876037d10d4e29fc3ea222bbddbba533,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.6825,,true,
Dec 18 2021 1:41:15 UTC,true,0xc2c65ba91389cf5582921b36f7b7fb51f001255f81fde8ebcc0fd0431d37ff5a,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.6825,,true,
Dec 18 2021 2:16:18 UTC,true,0x9e4a829457b0ee4bb624606e13ee53cad5b3616b82426bb3110c5303a7d73be5,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.7874125,,true,
Dec 18 2021 2:32:34 UTC,true,0x436b8595797278b8d3013370a662d3247033e9f3bfdc1e169a759a8db85f1c01,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.7874125,,true,
Dec 18 2021 4:53:1 UTC,true,0xcfebf38a575875069ef9d21da66ba769289f74e70a2b5482b4efdf55a7704960,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.02625,,true,
Dec 18 2021 5:28:56 UTC,true,0x4ff62396331b3d6f1cd12708fb1652626183d1e273e013c7462bdb797aca0b1d,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.017955,,true,
Dec 19 2021 3:7:59 UTC,true,0x8fd3ad94797d7b60995bc9c524746cdc624227d189a8f91c38e3a7fda55b24d5,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.1253,,true,
Dec 19 2021 5:21:2 UTC,true,0x694a79c612404f7a365ce5c99ae24b7a2024f8e614dca10f79c1b6fc3abe74a6,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.0247,,true,
Dec 19 2021 23:46:0 UTC,false,0x76604a996c652dd1a77cd39aa0028f01e497c5a4f3b174fb9fcb1110b13c7c8a,0xf9d53e156fe880889e777392585feb46d8d840f6,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.10002,0.234165267,true,
Dec 20 2021 0:11:23 UTC,false,0x26a4f52cae65f76217dc1acaf61a0054b041ced99eccee180961b4f04273f992,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.00168,false,transaction is internal transfer
Dec 20 2021 0:15:10 UTC,false,0xa195054ba30d7ecb87f38dfe78042125992cde43703ddebe165d5e1f58d37873,0xf9d53e156fe880889e777392585feb46d8d840f6,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.005040655866321096,false,transaction matches known function 'setApprovalForAll'
Dec 20 2021 1:24:58 UTC,false,0xee35e5664f75b8f5abce16ebbd2c6353a156a408444ba387297159f60008b86d,0x7828c811636ccf051993c1ec3157b0b732e55b23,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.003081215499874585,false,transaction matches known function 'setApprovalForAll'
Dec 20 2021 1:27:43 UTC,true,0x70dbfd5e04517994f5f8ce61e5f8101c614a6cfd3895d6d6800849356f51c9ca,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.1702,,true,
Dec 20 2021 1:38:5 UTC,true,0x3854f24aa731c29571261d0720a220e3ec357a2a0a1ac234a8987da462ad0b2e,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.11196,,true,
Dec 21 2021 3:38:41 UTC,true,0xe39299e1f6cba5a736dc71dd1343d6d260f553c76787d6e8be97aaaf17074268,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.0925,,true,
Dec 23 2021 21:0:50 UTC,false,0x59247dc5ece144cbc013ab473b6ae96a3b673d12808cbeb8ae38b4acd64e6371,0x75e95ba5997eb235f40ecf8347cdb11f18ff640b,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.176,0.004896837843511313,false,failed transaction
Dec 23 2021 21:0:50 UTC,false,0xc253a397a6318a4c1e9b92a2022c2726907da7e60eccd18e872a0cdd8679ce52,0x75e95ba5997eb235f40ecf8347cdb11f18ff640b,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.176,0.004896837843511313,false,failed transaction
Dec 23 2021 21:0:50 UTC,false,0xf2eee36fd95127388bba8531927d19e61faa325e39526448495416a0fb402b40,0x75e95ba5997eb235f40ecf8347cdb11f18ff640b,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.176,0.004896837843511313,false,failed transaction
Dec 24 2021 20:6:29 UTC,false,0x9bb3805b5b57f83c387b501fdcf21d53efd5e0b3c61d578629553e1c4790b6a6,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.0055385571593352,false,failed transaction
Dec 24 2021 20:8:23 UTC,false,0x203aee908b51389c93378adfcb37a62fd4070920e472f87858b7d18083d57de2,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.004532457740696403,true,
Dec 24 2021 20:11:17 UTC,false,0x0975766c3b4294e0c06c098cce1ebfae2fe4da6b7b372eaa310531299017ef32,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.004483645585114286,true,
Dec 25 2021 3:13:15 UTC,false,0x374dd4d59272ec9357796a1507e07af76960e1df99e2bd3bc868c3326746c4f4,0x799a9f0a88c3dae6614cabb349883f6046228caa,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.1,0.001145490521469,true,transaction is external transfer
Dec 25 2021 3:24:24 UTC,false,0xd8023d0b24cd0ee9b3ed4d1f0884c7045b396cf962d456693e0c640c74d5084b,0x799a9f0a88c3dae6614cabb349883f6046228caa,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,2.9,0.001473665684568,true,transaction is external transfer
Dec 25 2021 5:27:45 UTC,false,0xcbce145c170fb07635e57ef95b8caf525b9df09e2ac6004898a3ce3ae589c70d,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0,0.0,0.002555438,true,
Dec 25 2021 5:33:7 UTC,false,0xe1e1c0fa73297f4c380bec258aa1148f3fd89d16ba3d08decf948ea029402d24,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.0033118223237456,true,
Dec 25 2021 5:34:20 UTC,true,0xfaba13e885150d5253bb366312e78def2e858070d5c342068e91ec63929baec9,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0xe592427a0aece92de3edee1f18e0157c05861564,0.410660571567772733,,true,
Dec 29 2021 6:13:22 UTC,false,0xf9c1b2afa2b71a25309205a10cecba5e3f87ab7262f63fcc6d79919c7e2dc456,0x6bba316c48b49bd1eac44573c5c871ff02958469,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.010878772899183306,true,
Dec 29 2021 6:19:11 UTC,false,0xd4f01eebc1eb3bf5c30c28dd883a56fe31c46f6156725220dae0d7c5640e9fc2,0x6bba316c48b49bd1eac44573c5c871ff02958469,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.004868671220564874,true,
Dec 29 2021 6:40:55 UTC,false,0x6d03be1a27d234d8e9a1424d1bdddfd55f9291730103619d1c94ee544b45d615,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.0,0.015386157146969312,false,failed transaction
Dec 29 2021 18:30:1 UTC,true,0xe786d46a8ffd5e27e68ffb89d3666897a1e2481a4fc0349f8c0fe81147e383e2,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.048434963339037793,,true,
Dec 29 2021 18:32:42 UTC,false,0x2c6f4ef644cff7266f132582f7a05cad3bfc1ede09c991cb7f08cecf5018db78,0xabea9132b05a70803a4e85094fd0e1800777fbef,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,0.5,0.00635174445278478,true,
Dec 29 2021 23:49:25 UTC,false,0xb48fc766d662bd5194f1af3265db6f57954487f3d8c9fda6a1c1fe7c1871447d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d,4.5,0.023874736628525064,true,
